IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,48297,185.60.217.63,443,10542,Instagram,com.instagram.android,UDP,Zamknij,graph.instagram.com,163,66,2,1,2025-08-18T18:06:15.578+02:00,2025-08-18T18:06:15.679+02:00
17,10.215.173.1,1370,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Zamknij,i.instagram.com,61,106,1,1,2025-08-18T18:06:19.384+02:00,2025-08-18T18:06:19.423+02:00
17,10.215.173.1,36228,157.240.0.63,443,10542,Instagram,com.instagram.android,QUIC,Zamknij,i.instagram.com,3569,8059,8,13,2025-08-18T18:06:19.390+02:00,2025-08-18T18:06:19.723+02:00
6,10.215.173.1,50580,157.240.253.17,443,10542,Instagram,com.instagram.android,HTTPS,Zamknij,edge-mqtt.facebook.com,4718,4031,13,10,2025-08-18T18:06:21.770+02:00,2025-08-18T18:06:36.518+02:00
17,10.215.173.1,48568,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Zamknij,edge-mqtt.facebook.com,68,108,1,1,2025-08-18T18:06:21.777+02:00,2025-08-18T18:06:21.825+02:00
17,10.215.173.1,26393,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Zamknij,graph.instagram.com,65,110,1,1,2025-08-18T18:06:22.396+02:00,2025-08-18T18:06:22.442+02:00
17,10.215.173.1,44278,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Zamknij,graph.instagram.com,60112,3898,54,18,2025-08-18T18:06:22.409+02:00,2025-08-18T18:06:22.789+02:00
17,10.215.173.1,51421,185.60.217.20,443,10542,Instagram,com.instagram.android,UDP,Zamknij,graph.facebook.com,163,66,2,1,2025-08-18T18:06:25.576+02:00,2025-08-18T18:06:25.756+02:00
17,10.215.173.1,42741,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-18T18:06:33.134+02:00,2025-08-18T18:06:33.174+02:00
6,10.215.173.1,56344,46.137.163.97,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1329,7228,10,10,2025-08-18T18:06:33.208+02:00,2025-08-18T18:06:33.544+02:00
6,10.215.173.1,33802,99.81.66.188,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,752,4,4,2025-08-18T18:06:33.502+02:00,2025-08-18T18:07:37.231+02:00
6,10.215.173.1,36216,108.177.15.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1362,7590,8,8,2025-08-18T18:07:02.113+02:00,2025-08-18T18:08:02.457+02:00
17,10.215.173.1,53013,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-18T18:07:38.327+02:00,2025-08-18T18:07:38.371+02:00
6,10.215.173.1,43314,52.48.27.121,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1368,7268,11,11,2025-08-18T18:07:38.406+02:00,2025-08-18T18:07:38.778+02:00
6,10.215.173.1,50636,99.81.66.188,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,752,4,4,2025-08-18T18:07:38.728+02:00,2025-08-18T18:08:42.800+02:00
17,10.215.173.1,6992,10.215.173.2,53,10238,Usługi Google Play,com.google.android.gms,DNS,Zamknij,mtalk.google.com,62,107,1,1,2025-08-18T18:08:08.493+02:00,2025-08-18T18:08:08.530+02:00
6,10.215.173.1,58718,66.102.1.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1357,1184,8,8,2025-08-18T18:08:08.539+02:00,2025-08-18T18:09:07.945+02:00
17,10.215.173.1,9644,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-18T18:08:44.073+02:00,2025-08-18T18:08:44.107+02:00
6,10.215.173.1,38152,46.137.163.97,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1369,7267,11,11,2025-08-18T18:08:44.121+02:00,2025-08-18T18:08:44.492+02:00
6,10.215.173.1,40304,99.81.66.188,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,752,4,4,2025-08-18T18:08:44.436+02:00,2025-08-18T18:09:48.313+02:00
17,10.215.173.1,31900,10.215.173.2,53,10238,Usługi Google Play,com.google.android.gms,DNS,Zamknij,googleads.g.doubleclick.net,73,89,1,1,2025-08-18T18:09:01.613+02:00,2025-08-18T18:09:01.779+02:00
17,10.215.173.1,45927,142.250.185.226,443,10238,Usługi Google Play,com.google.android.gms,QUIC,Zamknij,googleads.g.doubleclick.net,5600,11225,16,19,2025-08-18T18:09:01.808+02:00,2025-08-18T18:09:02.678+02:00
6,10.215.173.1,41004,142.250.185.226,443,10238,Usługi Google Play,com.google.android.gms,HTTPS,Zamknij,googleads.g.doubleclick.net,2183,5579,8,7,2025-08-18T18:09:01.813+02:00,2025-08-18T18:09:17.437+02:00
6,10.215.173.1,40958,66.102.1.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1357,1144,8,7,2025-08-18T18:09:19.997+02:00,2025-08-18T18:09:20.192+02:00
17,10.215.173.1,52325,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-18T18:09:49.779+02:00,2025-08-18T18:09:49.835+02:00
6,10.215.173.1,53288,54.155.148.19,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1369,7268,11,11,2025-08-18T18:09:49.855+02:00,2025-08-18T18:09:50.173+02:00
6,10.215.173.1,42904,99.81.66.188,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,712,4,3,2025-08-18T18:09:50.136+02:00,2025-08-18T18:09:50.279+02:00
17,10.215.173.1,60776,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Zamknij,i.instagram.com,61,106,1,1,2025-08-18T18:10:09.903+02:00,2025-08-18T18:10:10.036+02:00
17,10.215.173.1,49586,157.240.251.63,443,10542,Instagram,com.instagram.android,QUIC,Zamknij,i.instagram.com,34001,316993,80,312,2025-08-18T18:10:09.906+02:00,2025-08-18T18:10:14.307+02:00
17,10.215.173.1,44307,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Zamknij,graph.instagram.com,5601,335253,20,275,2025-08-18T18:10:13.233+02:00,2025-08-18T18:10:13.463+02:00
17,10.215.173.1,33852,157.240.251.11,443,10542,Instagram,com.instagram.android,QUIC,Zamknij,gateway.instagram.com,8432,7391,20,27,2025-08-18T18:10:14.089+02:00,2025-08-18T18:10:14.601+02:00
17,10.215.173.1,24168,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Zamknij,gateway.instagram.com,67,115,1,1,2025-08-18T18:10:14.092+02:00,2025-08-18T18:10:14.149+02:00
